anio,mes,dia,hora(utc),altura(mm)
2016,11,13,6,4798 
2016,11,13,7,5156 
2016,11,13,8,4770 
2016,11,13,9,3704 
2016,11,13,10,2225 
2016,11,13,11,NaN 
2016,11,13,12,-151 
2016,11,13,13,-530 
2016,11,13,14,-352 
2016,11,13,15,448 
2016,11,13,16,1786 
2016,11,13,17,3238 
2016,11,13,18,4324 
2016,11,13,19,4771 
2016,11,13,20,4500 
2016,11,13,21,3540 
2016,11,13,22,2068 
2016,11,13,23,NaN 
2016,11,14,0,-614 
2016,11,14,1,-1071 
2016,11,14,2,-934 
2016,11,14,3,-196 
2016,11,14,4,1182 
2016,11,14,5,2898 
2016,11,14,6,4404 
2016,11,14,7,5302 
2016,11,14,8,5432 
2016,11,14,9,4767 
2016,11,14,10,3433 
2016,11,14,11,NaN 
2016,11,14,12,415 
2016,11,14,13,-409 
2016,11,14,14,-641 
2016,11,14,15,-278 
2016,11,14,16,748 
2016,11,14,17,2229 
2016,11,14,18,3649 
2016,11,14,19,4563 
2016,11,14,20,4785 
2016,11,14,21,4266 
2016,11,14,22,3067 
2016,11,14,23,NaN 
2016,11,15,0,-20 
2016,11,15,1,-929 
2016,11,15,2,-1174 
2016,11,15,3,-846 
2016,11,15,4,117 
2016,11,15,5,1688 
2016,11,15,6,3436 
2016,11,15,7,4808 
2016,11,15,8,5499 
2016,11,15,9,5405 
2016,11,15,10,4525 
2016,11,15,11,NaN 
2016,11,15,12,1466 
2016,11,15,13,220 
2016,11,15,14,-446 
2016,11,15,15,-537 
2016,11,15,16,-14 
2016,11,15,17,1136 
2016,11,15,18,2591 
2016,11,15,19,3833 
2016,11,15,20,4521 
2016,11,15,21,4530 
2016,11,15,22,3821 
2016,11,15,23,NaN 
2016,11,16,0,976 
2016,11,16,1,-291 
2016,11,16,2,-964 
2016,11,16,3,-1043 
2016,11,16,4,-570 
2016,11,16,5,537 
2016,11,16,6,2140 
2016,11,16,7,3746 
2016,11,16,8,4892 
2016,11,16,9,5374 
2016,11,16,10,5110 
2016,11,16,11,NaN 
2016,11,16,12,2714 
2016,11,16,13,1290 
2016,11,16,14,249 
2016,11,16,15,-262 
2016,11,16,16,-235 
2016,11,16,17,376 
2016,11,16,18,1498 
2016,11,16,19,2766 
2016,11,16,20,3750 
2016,11,16,21,4218 
2016,11,16,22,4062 
2016,11,16,23,NaN 
2016,11,17,0,2029 
2016,11,17,1,713 
2016,11,17,2,-282 
2016,11,17,3,-758 
2016,11,17,4,-721 
2016,11,17,5,-161 
2016,11,17,6,960 
2016,11,17,7,2417 
2016,11,17,8,3760 
2016,11,17,9,4665 
2016,11,17,10,4985 
2016,11,17,11,NaN 
2016,11,17,12,3709 
2016,11,17,13,2474 
2016,11,17,14,1304 
2016,11,17,15,473 
2016,11,17,16,95 
2016,11,17,17,193 
2016,11,17,18,779 
2016,11,17,19,1724 
2016,11,17,20,2710 
2016,11,17,21,3434 
2016,11,17,22,3727 
2016,11,17,23,NaN 
2016,11,18,0,2761 
2016,11,18,1,1734 
2016,11,18,2,710 
2016,11,18,3,-40 
2016,11,18,4,-370 
2016,11,18,5,-265 
2016,11,18,6,291 
2016,11,18,7,1275 
2016,11,18,8,2458 
2016,11,18,9,3510 
2016,11,18,10,4216 
2016,11,18,11,NaN 
2016,11,18,12,4115 
2016,11,18,13,3346 
2016,11,18,14,2381 
2016,11,18,15,1471 
2016,11,18,16,822 
2016,11,18,17,537 
2016,11,18,18,629 
2016,11,18,19,1074 
2016,11,18,20,1753 
2016,11,18,21,2450 
2016,11,18,22,2967 
2016,11,18,23,NaN 
2016,11,19,0,2968 
2016,11,19,1,2417 
2016,11,19,2,1674 
2016,11,19,3,924 
2016,11,19,4,364 
2016,11,19,5,131 
2016,11,19,6,239 
2016,11,19,7,677 
2016,11,19,8,1412 
2016,11,19,9,2290 
2016,11,19,10,3100 
2016,11,19,11,NaN 
2016,11,19,12,3872 
2016,11,19,13,3648 
2016,11,19,14,3111 
2016,11,19,15,2418 
2016,11,19,16,1723 
2016,11,19,17,1201 
2016,11,19,18,947 
2016,11,19,19,948 
2016,11,19,20,1178 
2016,11,19,21,1587 
2016,11,19,22,2062 
2016,11,19,23,NaN 
2016,11,20,0,2675 
2016,11,20,1,2610 
2016,11,20,2,2300 
2016,11,20,3,1823 
2016,11,20,4,1283 
2016,11,20,5,853 
2016,11,20,6,654 
2016,11,20,7,675 
2016,11,20,8,908 
2016,11,20,9,1376 
2016,11,20,10,2009 
2016,11,20,11,NaN 
2016,11,20,12,3165 
2016,11,20,13,3398 
2016,11,20,14,3329 
2016,11,20,15,3022 
2016,11,20,16,2535 
2016,11,20,17,1974 
2016,11,20,18,1508 
2016,11,20,19,1211 
2016,11,20,20,1060 
2016,11,20,21,1076 
2016,11,20,22,1290 
2016,11,20,23,NaN 
2016,11,21,0,2057 
2016,11,21,1,2364 
2016,11,21,2,2484 
2016,11,21,3,2398 
2016,11,21,4,2117 
2016,11,21,5,1709 
2016,11,21,6,1332 
2016,11,21,7,1080 
2016,11,21,8,941 
2016,11,21,9,963 
2016,11,21,10,1235 
2016,11,21,11,NaN 
2016,11,21,12,2293 
2016,11,21,13,2797 
2016,11,21,14,3111 
2016,11,21,15,3195 
2016,11,21,16,3048 
2016,11,21,17,2665 
2016,11,21,18,2144 
2016,11,21,19,1654 
2016,11,21,20,1254 
2016,11,21,21,947 
2016,11,21,22,823 
2016,11,21,23,NaN 
2016,11,22,0,1346 
2016,11,22,1,1843 
2016,11,22,2,2298 
2016,11,22,3,2589 
2016,11,22,4,2658 
2016,11,22,5,2480 
2016,11,22,6,2110 
2016,11,22,7,1690 
2016,11,22,8,1306 
2016,11,22,9,998 
2016,11,22,10,886 
2016,11,22,11,NaN 
2016,11,22,12,1512 
2016,11,22,13,2083 
2016,11,22,14,2639 
2016,11,22,15,3044 
2016,11,22,16,3222 
2016,11,22,17,3128 
2016,11,22,18,2737 
2016,11,22,19,2164 
2016,11,22,20,1584 
2016,11,22,21,1067 
2016,11,22,22,669 
2016,11,22,23,NaN 
2016,11,23,0,732 
2016,11,23,1,1233 
2016,11,23,2,1879 
2016,11,23,3,2476 
2016,11,23,4,2877 
2016,11,23,5,3008 
2016,11,23,6,2828 
2016,11,23,7,2385 
2016,11,23,8,1829 
2016,11,23,9,1293 
2016,11,23,10,886 
2016,11,23,11,NaN 
2016,11,23,12,952 
2016,11,23,13,1435 
2016,11,23,14,2076 
2016,11,23,15,2708 
2016,11,23,16,3158 
2016,11,23,17,3336 
2016,11,23,18,3181 
2016,11,23,19,2683 
2016,11,23,20,1987 
2016,11,23,21,1296 
2016,11,23,22,715 
2016,11,23,23,NaN 
2016,11,24,0,310 
2016,11,24,1,683 
2016,11,24,2,1366 
2016,11,24,3,2165 
2016,11,24,4,2851 
2016,11,24,5,3275 
2016,11,24,6,3361 
2016,11,24,7,3060 
2016,11,24,8,2442 
2016,11,24,9,1719 
2016,11,24,10,1088 
2016,11,24,11,NaN 
2016,11,24,12,625 
2016,11,24,13,931 
2016,11,24,14,1531 
2016,11,24,15,2277 
2016,11,24,16,2951 
2016,11,24,17,3363 
2016,11,24,18,3438 
2016,11,24,19,3127 
2016,11,24,20,2446 
2016,11,24,21,1605 
2016,11,24,22,852 
2016,11,24,23,NaN 
2016,11,25,0,82 
2016,11,25,1,266 
2016,11,25,2,869 
2016,11,25,3,1744 
2016,11,25,4,2647 
2016,11,25,5,3338 
2016,11,25,6,3684 
2016,11,25,7,3611 
2016,11,25,8,3085 
2016,11,25,9,2253 
2016,11,25,10,1412 
2016,11,25,11,NaN 
2016,11,25,12,488 
2016,11,25,13,580 
2016,11,25,14,1059 
2016,11,25,15,1815 
2016,11,25,16,2638 
2016,11,25,17,3268 
2016,11,25,18,3548 
2016,11,25,19,3433 
2016,11,25,20,2891 
2016,11,25,21,2004 
2016,11,25,22,1071 
2016,11,25,23,NaN 
2016,11,26,0,-16 
2016,11,26,1,-12 
2016,11,26,2,446 
2016,11,26,3,1293 
2016,11,26,4,2314 
2016,11,26,5,3235 
2016,11,26,6,3831 
2016,11,26,7,3992 
2016,11,26,8,3658 
2016,11,26,9,2863 
2016,11,26,10,1867 
2016,11,26,11,NaN 
2016,11,26,12,496 
2016,11,26,13,370 
2016,11,26,14,678 
2016,11,26,15,1369 
2016,11,26,16,2255 
2016,11,26,17,3062 
2016,11,26,18,3548 
2016,11,26,19,3614 
2016,11,26,20,3241 
2016,11,26,21,2437 
2016,11,26,22,1397 
2016,11,26,23,NaN 
2016,11,27,0,-44 
2016,11,27,1,-185 
2016,11,27,2,107 
2016,11,27,3,855 
2016,11,27,4,1905 
2016,11,27,5,2982 
2016,11,27,6,3809 
2016,11,27,7,4205 
2016,11,27,8,4088 
2016,11,27,9,3449 
2016,11,27,10,2432 
2016,11,27,11,NaN 
2016,11,27,12,639 
2016,11,27,13,297 
2016,11,27,14,402 
2016,11,27,15,966 
2016,11,27,16,1847 
2016,11,27,17,2764 
2016,11,27,18,3439 
2016,11,27,19,3697 
2016,11,27,20,3488 
2016,11,27,21,2821 
2016,11,27,22,1798 
2016,11,27,23,NaN 
2016,11,28,0,-3 
2016,11,28,1,-290 
2016,11,28,2,-151 
2016,11,28,3,448 
2016,11,28,4,1456 
2016,11,28,5,2616 
2016,11,28,6,3621 
2016,11,28,7,4245 
2016,11,28,8,4355 
2016,11,28,9,3917 
2016,11,28,10,3008 
2016,11,28,11,NaN 
2016,11,28,12,928 
2016,11,28,13,363 
2016,11,28,14,253 
2016,11,28,15,629 
2016,11,28,16,1437 
2016,11,28,17,2412 
2016,11,28,18,3231 
2016,11,28,19,3677 
2016,11,28,20,3649 
2016,11,28,21,3133 
2016,11,28,22,2202 
2016,11,28,23,NaN 
2016,11,29,0,150 
2016,11,29,1,-324 
2016,11,29,2,-334 
2016,11,29,3,96 
2016,11,29,4,986 
2016,11,29,5,2168 
2016,11,29,6,3299 
2016,11,29,7,4108 
2016,11,29,8,4445 
2016,11,29,9,4233 
2016,11,29,10,3499 
2016,11,29,11,NaN 
2016,11,29,12,1348 
2016,11,29,13,572 
2016,11,29,14,243 
2016,11,29,15,398 
2016,11,29,16,1045 
2016,11,29,17,2013 
2016,11,29,18,2943 
2016,11,29,19,3551 
2016,11,29,20,3711 
2016,11,29,21,3376 
2016,11,29,22,2577 
2016,11,29,23,NaN 
2016,11,30,0,437 
2016,11,30,1,-245 
2016,11,30,2,-433 
2016,11,30,3,-173 
2016,11,30,4,538 
2016,11,30,5,1652 
2016,11,30,6,2867 
2016,11,30,7,3826 
2016,11,30,8,4353 
2016,11,30,9,4377 
2016,11,30,10,3865 
2016,11,30,11,NaN 
2016,11,30,12,1838 
2016,11,30,13,915 
2016,11,30,14,378 
2016,11,30,15,305 
2016,11,30,16,723 
2016,11,30,17,1573 
2016,11,30,18,2563 
2016,11,30,19,3320 
2016,11,30,20,3654 
2016,11,30,21,3520 
2016,11,30,22,2906 
2016,11,30,23,NaN 
2016,12,1,0,833 
2016,12,1,1,-16 
2016,12,1,2,-410 
2016,12,1,3,-332 
2016,12,1,4,177 
2016,12,1,5,1119 
2016,12,1,6,2327 
2016,12,1,7,3417 
2016,12,1,8,4107 
2016,12,1,9,4337 
2016,12,1,10,4078 
2016,12,1,11,NaN 
2016,12,1,12,2338 
2016,12,1,13,1357 
2016,12,1,14,657 
2016,12,1,15,369 
2016,12,1,16,539 
2016,12,1,17,1163 
2016,12,1,18,2089 
2016,12,1,19,2960 
2016,12,1,20,3465 
2016,12,1,21,3521 
2016,12,1,22,3132 
2016,12,1,23,NaN 
2016,12,2,0,1304 
2016,12,2,1,367 
2016,12,2,2,-220 
2016,12,2,3,-351 
2016,12,2,4,-46 
2016,12,2,5,666 
2016,12,2,6,1729 
2016,12,2,7,2870 
2016,12,2,8,3721 
2016,12,2,9,4128 
2016,12,2,10,4105 
2016,12,2,11,NaN 
2016,12,2,12,2806 
2016,12,2,13,1857 
2016,12,2,14,1064 
2016,12,2,15,596 
2016,12,2,16,528 
2016,12,2,17,882 
2016,12,2,18,1600 
2016,12,2,19,2460 
2016,12,2,20,3117 
2016,12,2,21,3362 
2016,12,2,22,3194 
2016,12,2,23,NaN 
2016,12,3,0,1792 
2016,12,3,1,871 
2016,12,3,2,155 
2016,12,3,3,-187 
2016,12,3,4,-104 
2016,12,3,5,372 
2016,12,3,6,1192 
2016,12,3,7,2226 
2016,12,3,8,3174 
2016,12,3,9,3762 
2016,12,3,10,3941 
2016,12,3,11,NaN 
2016,12,3,12,3180 
2016,12,3,13,2368 
2016,12,3,14,1568 
2016,12,3,15,978 
2016,12,3,16,704 
2016,12,3,17,794 
2016,12,3,18,1234 
2016,12,3,19,1917 
2016,12,3,20,2606 
2016,12,3,21,3027 
2016,12,3,22,3073 
2016,12,3,23,NaN 
2016,12,4,0,2198 
2016,12,4,1,1428 
2016,12,4,2,690 
2016,12,4,3,188 
2016,12,4,4,40 
2016,12,4,5,271 
2016,12,4,6,829 
2016,12,4,7,1622 
2016,12,4,8,2501 
2016,12,4,9,3218 
2016,12,4,10,3597 
2016,12,4,11,NaN 
2016,12,4,12,3369 
2016,12,4,13,2809 
2016,12,4,14,2112 
2016,12,4,15,1483 
2016,12,4,16,1055 
2016,12,4,17,906 
2016,12,4,18,1066 
2016,12,4,19,1481 
2016,12,4,20,2027 
2016,12,4,21,2516 
2016,12,4,22,2761 
2016,12,4,23,NaN 
2016,12,5,0,2427 
2016,12,5,1,1929 
2016,12,5,2,1316 
2016,12,5,3,762 
2016,12,5,4,422 
2016,12,5,5,394 
2016,12,5,6,682 
2016,12,5,7,1198 
2016,12,5,8,1849 
2016,12,5,9,2529 
2016,12,5,10,3063 
2016,12,5,11,NaN 
2016,12,5,12,3326 
2016,12,5,13,3075 
2016,12,5,14,2606 
2016,12,5,15,2050 
2016,12,5,16,1549 
2016,12,5,17,1205 
2016,12,5,18,1096 
2016,12,5,19,1231 
2016,12,5,20,1531 
2016,12,5,21,1911 
2016,12,5,22,2256 
2016,12,5,23,NaN 
2016,12,6,0,2438 
2016,12,6,1,2260 
2016,12,6,2,1915 
2016,12,6,3,1464 
2016,12,6,4,1041 
2016,12,6,5,784 
2016,12,6,6,780 
2016,12,6,7,1008 
2016,12,6,8,1374 
2016,12,6,9,1842 
2016,12,6,10,2369 
2016,12,6,11,NaN 
2016,12,6,12,3060 
2016,12,6,13,3105 
2016,12,6,14,2945 
2016,12,6,15,2591 
2016,12,6,16,2131 
2016,12,6,17,1671 
2016,12,6,18,1319 
2016,12,6,19,1165 
2016,12,6,20,1197 
2016,12,6,21,1356 
2016,12,6,22,1624 
2016,12,6,23,NaN 
2016,12,7,0,2210 
2016,12,7,1,2357 
2016,12,7,2,2353 
2016,12,7,3,2164 
2016,12,7,4,1822 
2016,12,7,5,1448 
2016,12,7,6,1174 
2016,12,7,7,1079 
2016,12,7,8,1144 
2016,12,7,9,1324 
2016,12,7,10,1654 
2016,12,7,11,NaN 
2016,12,7,12,2575 
2016,12,7,13,2896 
2016,12,7,14,3054 
2016,12,7,15,3005 
2016,12,7,16,2723 
2016,12,7,17,2267 
2016,12,7,18,1747 
2016,12,7,19,1301 
2016,12,7,20,1032 
2016,12,7,21,935 
2016,12,7,22,1001 
2016,12,7,23,NaN 
2016,12,8,0,1713 
2016,12,8,1,2168 
2016,12,8,2,2528 
2016,12,8,3,2703 
2016,12,8,4,2621 
2016,12,8,5,2309 
2016,12,8,6,1880 
2016,12,8,7,1472 
2016,12,8,8,1188 
2016,12,8,9,1053 
2016,12,8,10,1092 
2016,12,8,11,NaN 
2016,12,8,12,1883 
2016,12,8,13,2436 
2016,12,8,14,2904 
2016,12,8,15,3201 
2016,12,8,16,3221 
2016,12,8,17,2922 
2016,12,8,18,2369 
2016,12,8,19,1698 
2016,12,8,20,1090 
2016,12,8,21,680 
2016,12,8,22,494 
2016,12,8,23,NaN 
2016,12,9,0,987 
2016,12,9,1,1648 
2016,12,9,2,2358 
2016,12,9,3,2939 
2016,12,9,4,3248 
2016,12,9,5,3197 
2016,12,9,6,2814 
2016,12,9,7,2218 
2016,12,9,8,1580 
2016,12,9,9,1069 
2016,12,9,10,776 
2016,12,9,11,NaN 
2016,12,9,12,1100 
2016,12,9,13,1727 
2016,12,9,14,2456 
2016,12,9,15,3104 
2016,12,9,16,3504 
2016,12,9,17,3513 
2016,12,9,18,3104 
2016,12,9,19,2367 
2016,12,9,20,1477 
2016,12,9,21,683 
2016,12,9,22,171 
2016,12,9,23,NaN 
2016,12,10,0,200 
2016,12,10,1,843 
2016,12,10,2,1785 
2016,12,10,3,2759 
2016,12,10,4,3521 
2016,12,10,5,3890 
2016,12,10,6,3778 
2016,12,10,7,3221 
2016,12,10,8,2366 
2016,12,10,9,1462 
2016,12,10,10,767 
2016,12,10,11,NaN 
2016,12,10,12,426 
2016,12,10,13,884 
2016,12,10,14,1701 
2016,12,10,15,2645 
2016,12,10,16,3446 
2016,12,10,17,3873 
2016,12,10,18,3787 
2016,12,10,19,3197 
2016,12,10,20,2217 
2016,12,10,21,1087 
2016,12,10,22,151 
2016,12,10,23,NaN 
2016,12,11,0,-449 
2016,12,11,1,-39 
2016,12,11,2,878 
2016,12,11,3,2107 
2016,12,11,4,3305 
2016,12,11,5,4172 
2016,12,11,6,4510 
2016,12,11,7,4246 
2016,12,11,8,3437 
2016,12,11,9,2293 
2016,12,11,10,1170 
2016,12,11,11,NaN 
2016,12,11,12,30 
2016,12,11,13,147 
2016,12,11,14,779 
2016,12,11,15,1821 
2016,12,11,16,2956 
2016,12,11,17,3832 
2016,12,11,18,4201 
2016,12,11,19,3962 
2016,12,11,20,3146 
2016,12,11,21,1907 
2016,12,11,22,588 
2016,12,11,23,NaN 
2016,12,12,0,-822 
2016,12,12,1,-740 
2016,12,12,2,-105 
2016,12,12,3,1085 
2016,12,12,4,2560 
2016,12,12,5,3900 
2016,12,12,6,4772 
2016,12,12,7,4991 
2016,12,12,8,4509 
2016,12,12,9,3425 
2016,12,12,10,2042 
2016,12,12,11,NaN 
2016,12,12,12,15 
2016,12,12,13,-268 
2016,12,12,14,-18 
2016,12,12,15,816 
2016,12,12,16,2059 
2016,12,12,17,3300 
2016,12,12,18,4154 
2016,12,12,19,4402 
2016,12,12,20,3976 
2016,12,12,21,2926 
2016,12,12,22,1477 
2016,12,12,23,NaN 
2016,12,13,0,-803 
2016,12,13,1,-1098 
2016,12,13,2,-852 
2016,12,13,3,1 
2016,12,13,4,1429 
2016,12,13,5,3063 
2016,12,13,6,4428 
2016,12,13,7,5205 
2016,12,13,8,5245 
2016,12,13,9,4528 
2016,12,13,10,3218 
2016,12,13,11,NaN 
2016,12,13,12,470 
2016,12,13,13,-247 
2016,12,13,14,-430 
2016,12,13,15,-27 
2016,12,13,16,989 
2016,12,13,17,2348 
2016,12,13,18,3582 
2016,12,13,19,4330 
2016,12,13,20,4420 
2016,12,13,21,3799 
2016,12,13,22,2558 
2016,12,13,23,NaN 
2016,12,14,0,-293 
2016,12,14,1,-1028 
2016,12,14,2,-1180 
2016,12,14,3,-784 
2016,12,14,4,264 
2016,12,14,5,1851 
2016,12,14,6,3512 
2016,12,14,7,4780 
2016,12,14,8,5392 
2016,12,14,9,5233 
2016,12,14,10,4321 
2016,12,14,11,NaN 
2016,12,14,12,1387 
2016,12,14,13,247 
2016,12,14,14,-357 
2016,12,14,15,-420 
2016,12,14,16,129 
2016,12,14,17,1256 
2016,12,14,18,2609 
2016,12,14,19,3729 
2016,12,14,20,4317 
2016,12,14,21,4233 
2016,12,14,22,3448 
2016,12,14,23,NaN 
2016,12,15,0,646 
2016,12,15,1,-488 
2016,12,15,2,-1049 
2016,12,15,3,-1078 
2016,12,15,4,-542 
2016,12,15,5,647 
2016,12,15,6,2264 
2016,12,15,7,3810 
2016,12,15,8,4891 
2016,12,15,9,5309 
2016,12,15,10,4974 
2016,12,15,11,NaN 
2016,12,15,12,2528 
2016,12,15,13,1148 
2016,12,15,14,169 
2016,12,15,15,-299 
2016,12,15,16,-237 
2016,12,15,17,415 
2016,12,15,18,1546 
2016,12,15,19,2773 
2016,12,15,20,3705 
2016,12,15,21,4110 
2016,12,15,22,3868 
2016,12,15,23,NaN 
2016,12,16,0,1720 
2016,12,16,1,433 
2016,12,16,2,-482 
2016,12,16,3,-888 
2016,12,16,4,-800 
2016,12,16,5,-148 
2016,12,16,6,1082 
2016,12,16,7,2580 
2016,12,16,8,3900 
2016,12,16,9,4755 
2016,12,16,10,4988 
2016,12,16,11,NaN 
2016,12,16,12,3498 
2016,12,16,13,2203 
2016,12,16,14,1025 
2016,12,16,15,234 
2016,12,16,16,-90 
2016,12,16,17,79 
2016,12,16,18,756 
2016,12,16,19,1778 
2016,12,16,20,2795 
2016,12,16,21,3510 
2016,12,16,22,3742 
2016,12,16,23,NaN 
2016,12,17,0,2557 
2016,12,17,1,1449 
2016,12,17,2,404 
2016,12,17,3,-300 
2016,12,17,4,-561 
2016,12,17,5,-366 
2016,12,17,6,337 
2016,12,17,7,1476 
2016,12,17,8,2736 
2016,12,17,9,3786 
2016,12,17,10,4421 
2016,12,17,11,NaN 
2016,12,17,12,3988 
2016,12,17,13,3051 
2016,12,17,14,1964 
2016,12,17,15,1015 
2016,12,17,16,412 
2016,12,17,17,221 
2016,12,17,18,447 
2016,12,17,19,1059 
2016,12,17,20,1887 
2016,12,17,21,2665 
2016,12,17,22,3180 
2016,12,17,23,NaN 
2016,12,18,0,2940 
2016,12,18,1,2225 
2016,12,18,2,1347 
2016,12,18,3,544 
2016,12,18,4,33 
2016,12,18,5,-95 
2016,12,18,6,165 
2016,12,18,7,817 
2016,12,18,8,1753 
2016,12,18,9,2728 
2016,12,18,10,3520 
2016,12,18,11,NaN 
2016,12,18,12,3936 
2016,12,18,13,3454 
2016,12,18,14,2685 
2016,12,18,15,1828 
2016,12,18,16,1095 
2016,12,18,17,658 
2016,12,18,18,561 
2016,12,18,19,771 
2016,12,18,20,1241 
2016,12,18,21,1844 
2016,12,18,22,2410 
2016,12,18,23,NaN 
2016,12,19,0,2856 
2016,12,19,1,2583 
2016,12,19,2,2056 
2016,12,19,3,1411 
2016,12,19,4,826 
2016,12,19,5,482 
2016,12,19,6,444 
2016,12,19,7,688 
2016,12,19,8,1193 
2016,12,19,9,1881 
2016,12,19,10,2594 
2016,12,19,11,NaN 
2016,12,19,12,3476 
2016,12,19,13,3406 
2016,12,19,14,3021 
2016,12,19,15,2444 
2016,12,19,16,1790 
2016,12,19,17,1229 
2016,12,19,18,912 
2016,12,19,19,842 
2016,12,19,20,965 
2016,12,19,21,1259 
2016,12,19,22,1671 
2016,12,19,23,NaN 
2016,12,20,0,2426 
2016,12,20,1,2533 
2016,12,20,2,2392 
2016,12,20,3,2061 
2016,12,20,4,1623 
2016,12,20,5,1212 
2016,12,20,6,978 
2016,12,20,7,948 
2016,12,20,8,1089 
2016,12,20,9,1407 
2016,12,20,10,1875 
2016,12,20,11,NaN 
2016,12,20,12,2820 
2016,12,20,13,3046 
2016,12,20,14,3005 
2016,12,20,15,2749 
2016,12,20,16,2333 
2016,12,20,17,1823 
2016,12,20,18,1373 
2016,12,20,19,1104 
2016,12,20,20,986 
2016,12,20,21,982 
2016,12,20,22,1132 
2016,12,20,23,NaN 
2016,12,21,0,1830 
2016,12,21,1,2186 
2016,12,21,2,2386 
2016,12,21,3,2391 
2016,12,21,4,2229 
2016,12,21,5,1943 
2016,12,21,6,1633 
2016,12,21,7,1414 
2016,12,21,8,1301 
2016,12,21,9,1297 
2016,12,21,10,1456 
2016,12,21,11,NaN 
2016,12,21,12,2165 
2016,12,21,13,2531 
2016,12,21,14,2757 
2016,12,21,15,2787 
2016,12,21,16,2640 
2016,12,21,17,2322 
2016,12,21,18,1881 
2016,12,21,19,1465 
2016,12,21,20,1165 
2016,12,21,21,949 
2016,12,21,22,842 
2016,12,21,23,NaN 
2016,12,22,0,1242 
2016,12,22,1,1686 
2016,12,22,2,2129 
2016,12,22,3,2441 
2016,12,22,4,2573 
2016,12,22,5,2525 
2016,12,22,6,2303 
2016,12,22,7,1986 
2016,12,22,8,1679 
2016,12,22,9,1434 
2016,12,22,10,1309 
2016,12,22,11,NaN 
2016,12,22,12,1628 
2016,12,22,13,1991 
2016,12,22,14,2373 
2016,12,22,15,2651 
2016,12,22,16,2747 
2016,12,22,17,2653 
2016,12,22,18,2353 
2016,12,22,19,1898 
2016,12,22,20,1435 
2016,12,22,21,1049 
2016,12,22,22,750 
2016,12,22,23,NaN 
2016,12,23,0,766 
2016,12,23,1,1169 
2016,12,23,2,1727 
2016,12,23,3,2282 
2016,12,23,4,2692 
2016,12,23,5,2899 
2016,12,23,6,2873 
2016,12,23,7,2600 
2016,12,23,8,2165 
2016,12,23,9,1713 
2016,12,23,10,1351 
2016,12,23,11,NaN 
2016,12,23,12,1233 
2016,12,23,13,1510 
2016,12,23,14,1934 
2016,12,23,15,2390 
2016,12,23,16,2718 
2016,12,23,17,2831 
2016,12,23,18,2712 
2016,12,23,19,2345 
2016,12,23,20,1795 
2016,12,23,21,1231 
2016,12,23,22,768 
2016,12,23,23,NaN 
2016,12,24,0,427 
2016,12,24,1,716 
2016,12,24,2,1277 
2016,12,24,3,1978 
2016,12,24,4,2634 
2016,12,24,5,3093 
2016,12,24,6,3286 
2016,12,24,7,3166 
2016,12,24,8,2727 
2016,12,24,9,2112 
2016,12,24,10,1529 
2016,12,24,11,NaN 
2016,12,24,12,968 
2016,12,24,13,1109 
2016,12,24,14,1499 
2016,12,24,15,2043 
2016,12,24,16,2572 
2016,12,24,17,2901 
2016,12,24,18,2956 
2016,12,24,19,2728 
2016,12,24,20,2208 
2016,12,24,21,1512 
2016,12,24,22,860 
2016,12,24,23,NaN 
2016,12,25,0,195 
2016,12,25,1,339 
2016,12,25,2,838 
2016,12,25,3,1589 
2016,12,25,4,2422 
2016,12,25,5,3128 
2016,12,25,6,3549 
2016,12,25,7,3615 
2016,12,25,8,3286 
2016,12,25,9,2619 
2016,12,25,10,1840 
2016,12,25,11,NaN 
2016,12,25,12,825 
2016,12,25,13,791 
2016,12,25,14,1097 
2016,12,25,15,1660 
2016,12,25,16,2323 
2016,12,25,17,2867 
2016,12,25,18,3117 
2016,12,25,19,3031 
2016,12,25,20,2608 
2016,12,25,21,1881 
2016,12,25,22,1055 
2016,12,25,23,NaN 
2016,12,26,0,39 
2016,12,26,1,29 
2016,12,26,2,416 
2016,12,26,3,1156 
2016,12,26,4,2089 
2016,12,26,5,2999 
2016,12,26,6,3661 
2016,12,26,7,3931 
2016,12,26,8,3762 
2016,12,26,9,3163 
2016,12,26,10,2282 
2016,12,26,11,NaN 
2016,12,26,12,816 
2016,12,26,13,572 
2016,12,26,14,734 
2016,12,26,15,1263 
2016,12,26,16,2002 
2016,12,26,17,2719 
2016,12,26,18,3188 
2016,12,26,19,3275 
2016,12,26,20,2967 
2016,12,26,21,2290 
2016,12,26,22,1371 
2016,12,26,23,NaN 
2016,12,27,0,-42 
2016,12,27,1,-212 
2016,12,27,2,23 
2016,12,27,3,688 
2016,12,27,4,1666 
2016,12,27,5,2719 
2016,12,27,6,3600 
2016,12,27,7,4102 
2016,12,27,8,4122 
2016,12,27,9,3656 
2016,12,27,10,2795 
2016,12,27,11,NaN 
2016,12,27,12,954 
2016,12,27,13,483 
2016,12,27,14,444 
2016,12,27,15,860 
2016,12,27,16,1620 
2016,12,27,17,2468 
2016,12,27,18,3138 
2016,12,27,19,3440 
2016,12,27,20,3289 
2016,12,27,21,2704 
2016,12,27,22,1781 
2016,12,27,23,NaN 
2016,12,28,0,-6 
2016,12,28,1,-361 
2016,12,28,2,-298 
2016,12,28,3,214 
2016,12,28,4,1160 
2016,12,28,5,2314 
2016,12,28,6,3371 
2016,12,28,7,4098 
